"Average Prices and Volumes of Sales","","","","","","","","","",""
"By pcSector for county - GREATER LONDON","","","","","","","","","",""
"2023","","","","","","","","","",""
"Age: any","","","","","","","","","",""
"Report created on: 2024-04-18","","","","","","","","","",""
"","Detached","Sales","Semi-det","Sales","Terraced","Sales","Flat/mais","Sales","Overall average","Total sales"
"HA6 3","1481875","8","0","0","713750","4","479500","5","1006324","17"
"HA7 1","835000","1","623386","11","630000","5","413461","22","511241","39"
"HA7 2","809643","7","630909","22","584111","9","355250","4","624417","42"
"HA7 3","1969838","17","784875","16","592500","4","457667","15","1063082","52"
"HA7 4","1292955","11","789643","14","768125","4","457869","30","713323","59"
"HA8 0","0","0","478200","5","432258","25","279000","6","413096","36"
"HA8 5","0","0","550146","13","551733","15","315875","8","498747","36"
"HA8 6","0","0","575937","24","475944","9","343676","13","490735","46"
"HA8 7","1589437","8","834286","7","0","0","366361","9","910531","24"
"HA8 8","921000","8","770868","34","698757","14","335805","32","614839","88"
"HA8 9","1155000","3","684846","26","457833","21","522000","9","603110","59"
"HA9 0","0","0","0","0","0","0","410238","33","410238","33"
"HA9 6","0","0","508888","10","499750","4","315040","5","455951","19"
"HA9 7","0","0","647778","9","569333","6","312561","9","502460","24"
"HA9 8","610000","1","649321","14","509494","8","255167","18","448035","41"
"HA9 9","1084625","12","729409","11","551083","6","344367","15","670705","44"
"IG1 1","0","0","425000","1","472494","35","176786","7","423251","43"
"IG1 2","0","0","405000","1","424140","46","254429","21","371448","68"
"IG1 3","0","0","775500","13","585885","34","243298","8","580872","55"
"IG1 4","0","0","667500","2","596131","16","253214","14","450566","32"
"IG11 0","0","0","425000","2","423818","22","234014","18","342530","42"
"IG11 7","0","0","0","0","376621","29","252227","22","322961","51"
"IG11 8","0","0","683000","1","333200","5","220600","20","260038","26"
"IG11 9","825000","1","595250","10","494473","61","229671","21","449069","93"
"IG2 6","590000","1","617000","5","551370","50","252166","12","503963","68"
"IG2 7","610000","2","538949","6","539955","22","239937","16","438515","46"
"IG3 8","750000","1","514600","5","499792","37","254443","8","467664","51"
"IG3 9","693500","5","580000","10","497667","37","248625","8","494503","60"
"IG4 5","817500","2","636821","14","573043","23","146600","10","514214","49"
"IG5 0","701250","4","610062","32","538150","25","201969","16","506653","77"
"IG6 1","0","0","676714","7","537325","20","304125","16","473244","43"
"IG6 2","643333","3","540406","18","488435","31","245900","12","464837","64"
"IG6 3","630000","2","484300","20","458371","19","251143","7","446105","48"
"IG7 4","0","0","478940","25","388662","16","259222","18","387425","59"
"IG7 5","2075000","1","0","0","0","0","320000","1","1197500","2"
"IG7 6","0","0","700000","1","0","0","0","0","700000","1"
"IG8 0","1499833","24","985133","27","565026","9","439984","32","888688","92"
"IG8 7","527500","1","599406","14","599713","34","262187","8","550999","57"
"IG8 8","1166667","3","522447","19","583138","29","363125","8","563432","59"
"IG8 9","1195000","4","777309","23","663583","18","294252","16","644437","61"
"IG9 5","1105000","5","0","0","0","0","379500","4","782556","9"
"IG9 6","0","0","560000","1","667600","5","365000","1","609000","7"
"KT1 1","0","0","0","0","0","0","613997","17","613997","17"
"KT1 2","1127571","7","915050","10","783850","10","461986","43","639249","70"
"KT1 3","1097400","5","773099","35","654900","8","365473","17","676888","65"
"KT1 4","1233450","2","1095000","1","909681","7","440351","23","607810","33"
"KT17 2","0","0","651295","2","0","0","0","0","651295","2"
"KT19 9","585000","1","0","0","0","0","0","0","585000","1"
"KT2 5","1409187","24","1085887","28","894556","26","506260","52","875456","130"
"KT2 6","1081205","17","969080","28","735211","19","342150","23","774175","87"
