"Average Prices and Volumes of Sales","","","","","","","","","",""
"By pcSector for county - GREATER LONDON","","","","","","","","","",""
"2020","","","","","","","","","",""
"Age: any","","","","","","","","","",""
"Report created on: 2024-04-18","","","","","","","","","",""
"","Detached","Sales","Semi-det","Sales","Terraced","Sales","Flat/mais","Sales","Overall average","Total sales"
"BR1 1","0","0","300000","1","487000","4","233000","7","323250","12"
"BR1 2","1110967","62","655446","31","493155","42","332902","51","682200","186"
"BR1 3","995733","15","694875","24","510268","42","350402","99","487411","180"
"BR1 4","665042","12","627850","30","394374","56","282977","22","459387","120"
"BR1 5","572333","3","502516","32","377760","76","255545","11","404248","122"
"BR2 0","910797","32","665449","36","518877","23","343848","83","537789","174"
"BR2 6","1227375","24","665000","2","411000","5","519000","2","1026667","33"
"BR2 7","772455","11","617355","74","460025","20","284333","6","586376","111"
"BR2 8","643288","33","536310","58","437871","31","231306","9","519010","131"
"BR2 9","779113","31","506726","39","474319","80","346020","99","466331","249"
"BR3 1","1084889","9","895778","18","595340","25","341737","69","531829","121"
"BR3 3","1124549","23","651984","32","539060","83","490416","10","651178","148"
"BR3 4","876667","3","609370","41","523742","82","333481","75","475483","201"
"BR3 5","1025769","13","759750","6","633292","12","369937","115","465998","146"
"BR3 6","1101222","27","720400","5","565562","8","359322","34","676709","74"
"BR4 0","854318","11","625890","35","536435","40","233312","8","581144","94"
"BR4 9","749402","29","604224","80","477000","5","258684","19","581734","133"
"BR5 1","864000","34","642987","97","476375","20","319388","18","633268","169"
"BR5 2","533893","14","422835","81","348917","48","208842","19","385433","162"
"BR5 3","571000","2","367352","27","319486","42","178793","23","304161","94"
"BR5 4","486231","13","387593","59","330767","30","216604","12","365888","114"
"BR6 0","738880","27","523000","56","375907","44","282028","36","465832","163"
"BR6 6","814680","25","528135","26","421119","16","246937","8","570825","75"
"BR6 7","719794","40","557583","42","486556","27","316933","15","565333","124"
"BR6 8","1022651","45","538375","32","437875","20","305862","13","690736","110"
"BR6 9","662216","37","519187","109","414367","40","296292","12","511230","198"
"BR7 5","1153085","56","628533","15","647483","23","412118","36","797916","130"
"BR7 6","1023048","35","519150","40","493902","47","310379","29","587994","151"
"BR8 7","0","0","0","0","250000","1","0","0","250000","1"
"BR8 8","730000","1","0","0","0","0","0","0","730000","1"
"CR0 0","0","0","346218","39","339810","30","244692","13","327778","82"
"CR0 1","470500","2","566250","6","341447","19","330622","109","344587","136"
"CR0 2","0","0","354333","12","368204","25","315808","105","328288","142"
"CR0 3","325000","1","340370","12","340589","56","317855","38","332345","107"
"CR0 4","395000","2","442362","40","363190","51","272279","78","340614","171"
"CR0 5","940985","34","570300","5","486275","23","308937","46","557782","108"
"CR0 6","588750","4","437648","27","412521","98","276337","78","367888","207"
"CR0 7","595100","20","457147","45","446419","50","322108","37","438898","152"
"CR0 8","593233","16","544574","65","413960","25","272966","23","476870","129"
"CR0 9","0","0","414667","9","331929","49","235257","37","302116","95"
"CR2 0","724981","53","589175","24","382237","19","302512","49","514826","145"
"CR2 6","455000","4","465456","27","393328","37","277453","85","343294","153"
"CR2 7","696559","16","558440","21","418641","22","342943","86","424658","145"
"CR2 8","616517","26","484876","67","388373","22","360041","13","482351","128"
"CR2 9","626160","21","504414","43","403545","11","278250","4","511280","79"
"CR3 0","513667","3","493375","8","447500","2","200000","1","470214","14"
"CR3 5","0","0","450000","1","0","0","0","0","450000","1"
"CR4 1","550000","2","426214","14","414209","58","254616","41","361134","115"
"CR4 2","0","0","490000","2","542928","52","397559","66","462093","120"
"CR4 3","520000","1","501875","8","413745","31","261378","34","354702","74"
"CR4 4","557000","3","486600","10","477939","63","292731","107","371417","183"
"CR5 1","604010","47","494326","52","442500","19","227537","12","501780","130"
"CR5 2","654593","37","510152","33","401991","16","334623","65","458525","151"
"CR5 3","704906","33","519402","56","403043","22","265000","3","543951","114"
"CR6 9","0","0","429375","4","0","0","0","0","429375","4"
"CR7 6","0","0","347250","6","410395","19","207729","9","345605","34"
"CR7 7","395250","2","411812","12","379669","72","239765","30","347081","116"
"CR7 8","564167","3","421227","24","432497","67","271254","71","363868","165"
"CR8 1","667604","24","625051","22","645500","4","362556","18","571789","68"
"CR8 2","694553","19","550208","12","410105","30","306875","36","444842","97"
"CR8 3","1135214","28","781591","11","0","0","406573","48","688494","87"
"CR8 4","752000","18","487310","20","368850","10","342966","36","468065","84"
"CR8 5","708799","36","435592","25","389779","17","316848","28","489666","106"
"DA1 3","617000","2","369875","8","367077","13","210714","7","348000","30"
"DA1 4","398750","4","350318","22","328500","48","208885","61","280089","135"
"DA14 4","701200","10","530418","46","417020","25","281218","54","422389","135"
"DA14 5","563929","7","431853","17","359730","26","204337","6","390500","56"
"DA14 6","813071","7","475365","24","387909","22","234677","55","356866","108"
"DA15 7","798000","10","549656","16","449846","13","262883","30","442159","69"
"DA15 8","648424","20","487078","76","378335","97","271342","19","433209","212"
"DA15 9","680000","1","489300","45","374080","69","237531","8","409839","123"
"DA16 1","538750","2","404134","99","399849","38","215000","9","393351","148"
"DA16 2","444000","2","467514","78","401669","59","263750","4","434319","143"
"DA16 3","576000","3","412328","29","361518","28","230065","23","350596","83"
"DA17 5","411714","7","361800","25","318970","33","204532","25","306292","90"
"DA17 6","465000","2","371700","25","345715","36","214320","27","316165","90"
"DA18 4","0","0","0","0","286625","8","241333","3","274273","11"
"DA5 1","684111","18","489602","46","424750","20","259909","28","451858","112"
"DA5 2","674292","12","555000","3","428333","3","365000","2","588575","20"
"DA5 3","692382","17","541434","53","408735","49","235000","4","499467","123"
