"Average Prices and Volumes of Sales","","","","","","","","","",""
"By pcSector for county - GREATER LONDON","","","","","","","","","",""
"2013","","","","","","","","","",""
"Age: any","","","","","","","","","",""
"Report created on: 2024-04-18","","","","","","","","","",""
"","Detached","Sales","Semi-det","Sales","Terraced","Sales","Flat/mais","Sales","Overall average","Total sales"
"BR1 1","372500","1","0","0","241528","4","188150","10","214674","15"
"BR1 2","892559","69","424016","32","324152","41","261316","45","535853","187"
"BR1 3","796000","11","474947","33","322104","61","216211","173","293101","278"
"BR1 4","606905","21","410274","31","250711","103","187237","46","298008","201"
"BR1 5","366667","3","321427","49","219271","117","165246","12","245787","181"
"BR2 0","619415","36","426742","48","339321","35","225855","135","335233","254"
"BR2 6","1040920","25","379333","3","262500","2","372875","4","858162","34"
"BR2 7","580545","21","403247","59","331532","14","203136","11","408180","105"
"BR2 8","498636","22","332740","72","286845","50","188475","12","330329","156"
"BR2 9","609937","24","371440","59","323639","140","219980","134","311877","357"
"BR3 1","620647","16","599135","42","394652","23","234767","114","363766","195"
"BR3 3","693700","15","468741","45","387611","98","418871","24","437020","182"
"BR3 4","572100","10","414294","63","343740","121","199716","99","318041","293"
"BR3 5","781454","12","601429","7","412550","20","244718","135","315376","174"
"BR3 6","750141","46","598682","11","406091","11","370497","51","541633","119"
"BR4 0","529639","14","441749","46","373048","43","165605","19","384615","122"
"BR4 9","550325","20","401807","88","323100","5","184981","29","375673","142"
"BR5 1","595822","51","411529","133","274054","13","200325","20","427141","217"
"BR5 2","324708","12","241277","75","201716","51","141433","18","223241","156"
"BR5 3","297000","5","224061","47","198473","76","142079","19","202717","147"
"BR5 4","332192","13","240074","57","208838","55","133812","16","224325","141"
"BR6 0","592895","38","323768","52","230105","45","196638","29","337946","164"
"BR6 6","642289","38","354547","34","239305","20","188333","3","440134","95"
"BR6 7","508224","42","349771","24","293055","27","207274","16","375860","109"
"BR6 8","907700","55","349155","39","254692","13","191566","19","559455","126"
"BR6 9","423609","58","326833","119","269706","42","201522","20","329793","239"
"BR7 5","867301","63","561884","25","409958","60","255475","81","497720","229"
"BR7 6","821426","40","371859","61","323805","59","270356","30","435556","190"
"BR8 7","0","0","0","0","159000","1","0","0","159000","1"
"CR0 0","0","0","208068","72","202135","33","155139","18","198730","123"
"CR0 1","330210","1","250667","9","220635","30","175980","105","190919","145"
"CR0 2","321000","4","222975","20","204743","61","195768","221","200973","306"
"CR0 3","265000","1","217451","23","204391","86","133806","8","202665","118"
"CR0 4","304250","2","269951","53","229142","66","196316","149","219594","270"
"CR0 5","627281","32","331503","15","305562","39","198716","117","296612","203"
"CR0 6","450411","4","261467","30","247922","134","176154","103","225133","271"
"CR0 7","386281","35","313255","74","287480","71","210542","33","300750","213"
"CR0 8","417100","15","356193","76","255337","28","173663","30","306621","149"
"CR0 9","420000","1","307883","9","218522","66","152794","76","192275","152"
"CR2 0","505220","69","389426","38","236733","15","201305","42","376001","164"
"CR2 6","453267","15","300947","23","261209","73","174756","123","231983","234"
"CR2 7","527193","36","336079","32","223426","21","192336","90","289026","179"
"CR2 8","476680","25","307680","58","244587","31","203889","14","314055","128"
"CR2 9","481604","28","344074","43","298045","11","220410","9","368596","91"
"CR3 0","316250","4","280667","6","217000","1","0","0","287818","11"
"CR3 5","0","0","280000","1","0","0","0","0","280000","1"
"CR4 1","260000","1","270585","23","247076","79","178393","59","225479","162"
"CR4 2","430000","2","298667","3","268111","83","199062","52","245432","140"
"CR4 3","291050","10","283743","14","267884","80","164682","70","228974","174"
"CR4 4","232000","3","278806","16","257391","33","151047","30","221734","82"
"CR5 1","404740","34","326398","46","288066","19","162727","13","324680","112"
"CR5 2","452372","40","344547","30","257462","13","161082","28","326924","111"
"CR5 3","524958","12","335904","35","268331","18","215000","1","350016","66"
"CR6 9","345667","3","331250","2","0","0","0","0","339900","5"
"CR7 6","355000","2","264214","7","254275","40","138864","11","237633","60"
"CR7 7","279000","3","261939","9","234736","101","148680","33","217871","146"
"CR7 8","375250","3","297399","25","240274","83","148072","41","227463","152"
"CR8 1","460685","37","366253","23","319250","4","157250","8","388947","72"
"CR8 2","525377","31","319385","23","265769","28","195243","61","300587","143"
"CR8 3","754947","41","487111","9","0","0","287258","33","539956","83"
"CR8 4","525797","32","357250","28","237421","7","172565","31","345306","98"
"CR8 5","532287","41","298842","24","258952","23","195267","30","345846","118"
"DA1 3","311975","5","244149","10","219385","13","155037","6","228929","34"
"DA1 4","296833","3","225651","33","218006","80","148334","104","187292","220"
"DA14 4","467844","16","330137","54","260742","33","168483","52","275345","155"
"DA14 5","591500","2","269659","22","204386","22","140499","8","235851","54"
"DA14 6","356875","4","329409","22","244110","25","168891","65","222027","116"
"DA15 7","509426","16","377548","30","265540","23","168384","86","258489","155"
"DA15 8","369793","22","288728","85","239235","93","176744","17","266962","217"
"DA15 9","273500","4","344086","63","222005","77","150727","11","267896","155"
"DA16 1","0","0","238381","106","234339","38","143500","13","229547","157"
"DA16 2","275100","3","268634","107","249770","85","151500","11","254690","206"
"DA16 3","257167","3","253144","52","226552","19","141250","32","214712","106"
"DA17 5","263583","6","226979","26","190195","62","134467","44","182548","138"
"DA17 6","294000","1","234484","33","186030","26","136890","91","167720","151"
"DA18 4","0","0","0","0","157250","10","93499","5","136000","15"
"DA5 1","492740","25","313260","55","295385","35","227610","73","300541","188"
"DA5 2","490833","12","382375","8","0","0","266250","2","430977","22"
"DA5 3","457000","12","334408","44","250571","46","183167","6","303919","108"
"DA6 7","378837","8","294980","28","254437","8","156967","15","265765","59"
