"Average Prices and Volumes of Sales","","","","","","","","","",""
"By pcSector for county - GREATER LONDON","","","","","","","","","",""
"2014","","","","","","","","","",""
"Age: any","","","","","","","","","",""
"Report created on: 2024-04-18","","","","","","","","","",""
"","Detached","Sales","Semi-det","Sales","Terraced","Sales","Flat/mais","Sales","Overall average","Total sales"
"BR1 1","0","0","387000","2","335747","2","218066","28","235980","32"
"BR1 2","919746","89","476639","41","389572","56","348135","55","590718","241"
"BR1 3","874929","26","492911","42","378397","54","248213","186","357310","308"
"BR1 4","643548","25","456857","42","284321","93","218787","73","333434","233"
"BR1 5","402000","5","331443","54","262175","140","166061","26","270800","225"
"BR2 0","710884","34","515230","43","421154","49","267055","157","384767","283"
"BR2 6","855896","32","600250","4","455650","3","483944","10","734614","49"
"BR2 7","672271","26","477420","78","373646","13","303675","14","487226","131"
"BR2 8","595264","20","412576","72","330794","45","222282","23","385056","160"
"BR2 9","600464","28","449929","48","385446","121","242788","141","352904","338"
"BR3 1","853927","14","659535","33","538728","33","272952","162","395520","242"
"BR3 3","995937","24","530259","35","444081","92","367274","25","525562","176"
"BR3 4","571000","10","480519","54","414710","115","243280","132","358401","311"
"BR3 5","1075000","7","632500","9","541768","22","304147","174","368198","212"
"BR3 6","868311","53","726722","20","493077","13","358760","68","593250","154"
"BR4 0","718996","13","534983","42","429232","36","178164","22","452993","113"
"BR4 9","621950","20","481152","85","297500","4","251913","23","456976","132"
"BR5 1","643532","47","490048","110","372917","12","219731","26","483791","195"
"BR5 2","483071","14","288147","90","263484","66","162733","30","274841","200"
"BR5 3","433125","4","247687","49","224964","90","184862","58","223074","201"
"BR5 4","390457","13","284402","77","235247","41","160321","14","268031","145"
"BR6 0","641749","43","380191","76","273939","42","211155","30","389161","191"
"BR6 6","785814","53","400570","25","286111","18","214857","7","566179","103"
"BR6 7","667634","48","390436","40","334168","30","228366","15","459507","133"
"BR6 8","772500","56","427841","24","313379","24","218523","19","530091","123"
"BR6 9","489136","58","393784","133","319434","34","217469","18","393080","243"
"BR7 5","1064042","54","506212","13","511706","34","312503","80","588051","181"
"BR7 6","791455","40","406395","46","382247","63","238153","36","448689","185"
"BR8 7","0","0","0","0","286000","2","0","0","286000","2"
"BR8 8","417500","1","0","0","0","0","0","0","417500","1"
"CR0 0","300000","1","242183","81","245030","31","180572","9","238836","122"
"CR0 1","581250","2","350237","24","288001","41","214344","149","246822","216"
"CR0 2","371750","4","317136","14","257627","79","220375","319","232161","416"
"CR0 3","275000","1","257886","22","243988","110","160996","23","233911","156"
"CR0 4","404000","8","327902","64","264338","84","202827","197","244700","353"
"CR0 5","613788","30","441746","19","357619","39","255477","112","346837","200"
"CR0 6","582996","5","356261","38","294761","153","194958","153","261834","349"
"CR0 7","477402","30","390444","71","345973","63","240340","59","349865","223"
"CR0 8","468667","14","427537","83","309754","24","205385","49","350264","170"
"CR0 9","407500","2","334772","9","252459","59","174123","74","219501","144"
"CR2 0","596369","58","452060","41","315729","31","251297","65","406389","195"
"CR2 6","497727","11","362361","28","294456","56","207428","177","253034","272"
"CR2 7","641288","26","431436","33","271012","20","217443","100","324444","179"
"CR2 8","494419","31","338319","72","298799","38","262258","54","334370","195"
"CR2 9","493902","27","396563","54","292083","6","312137","34","389379","121"
"CR3 0","397632","11","357181","11","0","0","0","0","377407","22"
"CR3 5","0","0","305000","1","0","0","0","0","305000","1"
"CR4 1","406250","4","316031","16","296366","107","196459","48","273273","175"
"CR4 2","675000","1","332208","12","369957","80","238287","59","317875","152"
"CR4 3","465714","7","363292","25","333737","107","189132","118","273812","257"
"CR4 4","639000","2","308385","13","313724","40","183768","53","255330","108"
"CR5 1","474014","39","376662","58","302682","19","162813","19","364277","135"
"CR5 2","509814","30","396180","38","279935","23","178835","30","348370","121"
"CR5 3","598390","10","377176","40","309869","45","225142","7","358736","102"
"CR6 9","0","0","382333","3","0","0","0","0","382333","3"
"CR7 6","0","0","282475","2","294530","32","166767","26","238764","60"
"CR7 7","377000","2","343231","13","275553","125","166436","78","241478","218"
"CR7 8","255237","4","358522","32","272159","88","178416","86","246606","210"
"CR8 1","521372","41","399370","23","285000","2","237071","12","435597","78"
"CR8 2","630567","30","430869","30","315102","28","225501","93","340539","181"
"CR8 3","828115","44","682500","4","840000","1","240818","14","688548","63"
"CR8 4","597421","34","415671","32","282508","7","207526","36","395067","109"
"CR8 5","571416","47","349940","25","275375","16","220524","39","382768","127"
"DA1 3","396944","9","247955","11","265482","14","158111","9","266041","43"
"DA1 4","347250","2","263456","34","244885","111","183945","87","225801","234"
"DA14 4","592550","20","385067","61","288814","30","186681","73","313219","184"
"DA14 5","434773","11","337350","27","248569","17","159499","12","298964","67"
"DA14 6","481464","14","342485","18","286660","25","201036","109","252920","166"
"DA15 7","606923","13","415799","32","340187","20","178900","59","310922","124"
"DA15 8","475500","22","335041","84","276270","140","208790","36","300704","282"
"DA15 9","350000","1","375231","45","264161","78","170108","23","284030","147"
"DA16 1","403750","4","284933","122","277110","46","152937","16","274313","188"
"DA16 2","321083","12","315014","101","286877","78","185056","9","298556","200"
"DA16 3","406250","4","292889","54","269465","26","161384","57","238624","141"
"DA17 5","311105","19","247594","26","226056","66","152397","69","209908","180"
"DA17 6","294249","4","260673","26","218269","27","145660","86","184437","143"
"DA18 4","0","0","0","0","198316","19","116625","8","174111","27"
"DA5 1","469009","35","355078","47","295714","21","203557","38","333682","141"
"DA5 2","646200","20","375500","5","245650","3","264500","5","510938","33"
"DA5 3","463444","18","368592","43","305728","47","202916","6","348931","114"
