"Average Prices and Volumes of Sales","","","","","","","","","",""
"By pcSector for county - GREATER LONDON","","","","","","","","","",""
"2008","","","","","","","","","",""
"Age: any","","","","","","","","","",""
"Report created on: 2024-04-18","","","","","","","","","",""
"","Detached","Sales","Semi-det","Sales","Terraced","Sales","Flat/mais","Sales","Overall average","Total sales"
"BR1 1","360000","1","348750","2","328999","5","214058","15","257103","23"
"BR1 2","808542","59","412060","25","297366","19","257150","20","559337","123"
"BR1 3","475893","7","360010","24","284929","57","205009","103","258264","191"
"BR1 4","525541","12","305498","23","229129","66","188206","58","247619","159"
"BR1 5","554000","1","275100","25","210429","96","160229","21","216766","143"
"BR2 0","608810","19","379469","34","270537","40","221274","108","294470","201"
"BR2 6","655532","14","354000","5","307333","3","462974","19","504048","41"
"BR2 7","499284","15","346188","45","257125","8","199281","12","343951","80"
"BR2 8","391182","11","294729","49","247879","29","151866","19","266839","108"
"BR2 9","532684","19","298626","54","271947","54","184120","42","287959","169"
"BR3 1","654000","8","465526","19","316000","16","219349","110","282754","153"
"BR3 3","825231","16","373753","35","332921","52","336176","17","410933","120"
"BR3 4","540278","9","335804","37","281229","84","187375","75","268115","205"
"BR3 5","688222","9","432800","5","327715","16","245876","90","297752","120"
"BR3 6","649506","28","469215","14","331000","8","240166","37","417119","87"
"BR4 0","429062","8","352037","41","299772","33","191947","17","313349","99"
"BR4 9","528071","7","358622","62","267500","7","228947","57","307170","133"
"BR5 1","506112","24","371379","73","280893","7","179680","22","358544","126"
"BR5 2","340000","2","225895","60","205219","50","153235","34","203456","146"
"BR5 3","344667","3","208980","28","187869","50","147268","11","194553","92"
"BR5 4","333199","5","229130","41","207367","23","152060","20","212034","89"
"BR6 0","510020","25","300261","30","235159","22","177216","30","301386","107"
"BR6 6","495386","18","300364","11","236265","13","176375","6","340639","48"
"BR6 7","520107","23","310420","25","274512","32","211214","14","334727","94"
"BR6 8","751650","33","315981","16","241611","18","182814","14","453933","81"
"BR6 9","391966","29","310012","74","259345","48","176032","14","298308","165"
"BR7 5","832753","30","561300","10","323737","19","294948","30","512304","89"
"BR7 6","688419","24","321964","35","267950","31","229598","25","363802","115"
"CR0 0","0","0","210317","33","216663","27","151822","22","196713","82"
"CR0 1","453800","5","270775","18","219661","35","185469","78","215424","136"
"CR0 2","368125","4","289512","16","216279","53","184268","145","203148","218"
"CR0 3","0","0","230361","22","212298","118","157584","29","205260","169"
"CR0 4","326158","6","272433","38","218990","78","159027","76","209478","198"
"CR0 5","636543","23","359135","17","268197","31","193125","51","318929","122"
"CR0 6","423167","6","275572","30","247815","112","166661","106","221368","254"
"CR0 7","414628","23","300219","52","267780","52","203164","31","287155","158"
"CR0 8","359794","17","332513","53","235497","18","172852","31","280143","119"
"CR0 9","1000000","1","235780","5","219202","53","157656","58","196074","117"
"CR2 0","484765","46","393450","20","237600","17","184953","33","347507","116"
"CR2 6","363167","12","302448","30","243032","49","174941","96","225318","187"
"CR2 7","575045","22","330543","22","230675","17","205331","84","283395","145"
"CR2 8","435306","17","300327","40","261516","25","168917","12","297640","94"
"CR2 9","485035","16","333457","31","285437","8","185575","6","352372","61"
"CR3 0","285000","2","215000","1","250000","1","0","0","258750","4"
"CR4 1","0","0","254925","14","237805","92","166376","35","221774","141"
"CR4 2","0","0","254000","5","259331","61","174317","58","219352","124"
"CR4 3","0","0","269596","23","243256","72","155570","63","212127","158"
"CR4 4","255000","3","218390","5","240673","26","174773","63","197167","97"
"CR5 1","406407","22","313486","34","239267","20","141417","15","291276","91"
"CR5 2","431811","27","334214","36","213599","24","162244","18","302261","105"
"CR5 3","539132","11","308161","17","245944","24","151875","4","315702","56"
"CR6 9","348000","1","313737","4","0","0","247500","1","308408","6"
"CR7 6","0","0","280086","11","240036","45","155250","8","236321","64"
"CR7 7","556100","5","261650","10","240907","100","149752","57","221067","172"
"CR7 8","290672","4","285530","30","229507","81","156853","73","211537","188"
"CR8 1","440600","19","322153","19","319500","4","217750","4","361767","46"
"CR8 2","471552","19","313498","22","238539","19","200683","73","263448","133"
"CR8 3","906710","39","457667","6","249000","1","270944","18","675527","64"
"CR8 4","455800","10","322824","17","252200","13","170623","29","264821","69"
"CR8 5","569278","27","270240","10","257367","12","179240","17","366794","66"
"DA1 3","354167","6","224623","13","202286","7","152727","11","220030","37"
"DA1 4","0","0","210232","26","177841","30","143817","29","176141","85"
"DA14 4","551667","3","313786","40","248800","15","175661","61","240788","119"
"DA14 5","567167","6","246722","9","192062","16","162417","12","247570","43"
"DA14 6","600000","2","303133","15","230128","19","176968","78","209850","114"
"DA15 7","472500","2","328091","13","250142","7","170067","28","234461","50"
"DA15 8","361950","18","267258","70","225062","72","133750","12","250190","172"
"DA15 9","257333","3","313444","33","218929","39","157952","21","239280","96"
"DA16 1","343500","2","235872","73","217344","26","144149","10","225208","111"
"DA16 2","257000","4","263408","73","226412","63","165636","11","240680","151"
"DA16 3","0","0","241673","54","227257","33","149261","45","206565","132"
"DA17 5","280625","4","219711","26","192456","51","137777","54","178446","135"
"DA17 6","342750","4","246556","9","210463","23","131340","25","192035","61"
"DA18 4","0","0","133000","1","168750","26","137750","4","163596","31"
"DA5 1","441667","6","296224","31","240954","11","199412","24","267630","72"
"DA5 2","511428","7","339500","5","185000","1","0","0","420192","13"
"DA5 3","455886","11","294416","34","229595","29","146000","1","291055","75"
"DA6 7","366444","9","250699","10","261153","10","164679","14","249349","43"
"DA6 8","445800","10","281794","18","240695","20","191967","63","238181","111"
"DA7 4","319375","4","270434","65","221154","26","156976","41","228248","136"
