"Average Prices and Volumes of Sales","","","","","","","","","",""
"By pcSector for county - GREATER LONDON","","","","","","","","","",""
"2009","","","","","","","","","",""
"Age: any","","","","","","","","","",""
"Report created on: 2024-04-18","","","","","","","","","",""
"","Detached","Sales","Semi-det","Sales","Terraced","Sales","Flat/mais","Sales","Overall average","Total sales"
"BR1 1","518750","2","0","0","202500","2","168000","6","245050","10"
"BR1 2","718098","66","405484","35","273271","45","261543","22","474033","168"
"BR1 3","638072","10","350183","35","291611","45","192905","141","255234","231"
"BR1 4","430677","11","315350","20","200306","77","169200","35","226504","143"
"BR1 5","355500","2","236572","27","191703","91","138446","23","193900","143"
"BR2 0","543158","19","343510","43","296470","34","195683","94","281922","190"
"BR2 6","892630","27","350167","3","237372","5","465214","7","704640","42"
"BR2 7","538375","20","330480","75","228268","11","170000","8","345829","114"
"BR2 8","485075","20","292510","50","248768","38","148792","12","296381","120"
"BR2 9","576900","10","291855","42","235273","65","169450","32","260014","149"
"BR3 1","548400","10","415656","16","304791","23","203188","104","263244","153"
"BR3 3","762211","26","317012","60","304018","77","233049","9","374099","172"
"BR3 4","707750","4","304495","52","257886","78","177298","81","247167","215"
"BR3 5","604206","17","450750","10","316940","5","215151","130","273662","162"
"BR3 6","610211","26","443538","13","323125","4","228754","45","377476","88"
"BR4 0","484846","13","334703","43","295741","33","174066","19","312611","108"
"BR4 9","492497","16","338625","64","253750","8","171268","28","313599","116"
"BR5 1","497903","42","337153","93","268324","17","161154","13","357113","165"
"BR5 2","332200","5","201504","56","185085","52","123027","18","189192","131"
"BR5 3","227500","2","190726","37","163921","38","127015","13","171023","90"
"BR5 4","268333","3","209096","41","175938","34","145972","18","187368","96"
"BR6 0","440250","20","267204","27","196682","28","163747","51","237124","126"
"BR6 6","489179","28","273145","23","219333","17","99000","2","341514","70"
"BR6 7","555095","21","283288","26","247498","28","176125","10","326044","85"
"BR6 8","770476","34","301155","29","229712","21","167121","14","429524","98"
"BR6 9","345701","38","285609","79","241942","54","177500","4","282712","175"
"BR7 5","783797","49","346389","9","457690","25","370596","26","574324","109"
"BR7 6","700250","24","282582","51","259794","39","178633","15","341311","129"
"BR8 7","0","0","0","0","165000","1","0","0","165000","1"
"CR0 0","0","0","186157","38","176183","30","131645","10","175332","78"
"CR0 1","388250","4","256833","6","216896","36","165072","40","203548","86"
"CR0 2","470000","5","197750","8","189543","47","139703","243","154417","303"
"CR0 3","632500","1","207167","15","181855","76","125471","17","180679","109"
"CR0 4","334987","4","236216","42","203042","65","168776","46","205239","157"
"CR0 5","608850","30","295208","13","245970","15","186849","44","333471","102"
"CR0 6","242500","2","242822","29","216949","114","159656","91","198253","236"
"CR0 7","312259","17","260589","56","235746","47","189277","39","241278","159"
"CR0 8","357492","12","297657","57","233107","14","147163","23","263251","106"
"CR0 9","291550","1","240583","6","188533","41","173978","140","179903","188"
"CR2 0","487847","35","315276","29","223094","16","160457","30","314553","110"
"CR2 6","374056","9","266831","21","202528","45","150876","67","198538","142"
"CR2 7","433977","18","329748","26","184321","14","171687","62","246751","120"
"CR2 8","352130","15","260313","51","217560","31","205124","8","256602","105"
"CR2 9","371068","14","282548","44","239797","15","189375","4","285474","77"
"CR3 0","303333","3","286917","6","269000","3","0","0","286542","12"
"CR4 1","175000","1","216863","15","208704","93","136631","26","195480","135"
"CR4 2","0","0","277431","8","223851","54","158600","24","210626","86"
"CR4 3","0","0","220779","7","200721","61","131108","43","175019","111"
"CR4 4","202000","1","305765","13","211621","36","140326","32","198606","82"
"CR5 1","377927","28","266980","38","233071","14","118000","3","293304","83"
"CR5 2","399062","24","276690","26","232644","17","141443","15","278635","82"
"CR5 3","394830","5","254943","27","217818","11","175500","5","252731","48"
"CR6 9","0","0","307500","2","0","0","169950","1","261650","3"
"CR7 6","0","0","235612","4","222104","27","124714","7","205586","38"
"CR7 7","0","0","208625","16","200657","71","133994","17","190986","104"
"CR7 8","310000","1","248971","17","205858","56","144515","31","195719","105"
"CR8 1","432043","22","287934","16","268550","4","156000","4","343698","46"
"CR8 2","440215","23","270685","21","213145","31","178918","57","247085","132"
"CR8 3","806202","42","415550","12","200000","1","208062","8","646216","63"
"CR8 4","454386","21","272671","21","228812","8","163945","11","309870","61"
"CR8 5","578568","39","233890","25","201416","19","207911","18","356245","101"
"DA1 3","357778","9","218200","15","209900","10","65000","1","247343","35"
"DA1 4","221000","1","186467","15","169651","36","137892","25","163282","77"
"DA14 4","449571","7","262342","54","215422","28","153282","39","229088","128"
"DA14 5","363125","4","212192","13","173555","9","128250","6","204453","32"
"DA14 6","406333","3","247386","22","206750","14","164544","67","194155","106"
"DA15 7","470246","14","286477","22","245800","15","163090","25","271713","76"
"DA15 8","354321","17","245625","67","201872","80","165931","8","232311","172"
"DA15 9","268000","2","274096","26","192974","59","140786","14","208109","101"
"DA16 1","0","0","214732","58","201605","52","138462","13","201122","123"
"DA16 2","240000","5","220348","67","205406","60","150832","6","211541","138"
"DA16 3","275500","3","199220","41","193192","26","132768","27","181466","97"
"DA17 5","224800","5","200029","17","177441","44","126500","25","170268","91"
"DA17 6","0","0","202938","21","160896","24","128366","15","167478","60"
"DA18 4","0","0","0","0","161950","10","97500","2","151208","12"
"DA5 1","499429","7","261645","24","235226","18","182200","15","261602","64"
"DA5 2","416375","10","309375","2","0","0","0","0","398542","12"
"DA5 3","397400","10","280025","36","206500","33","160500","4","259173","83"
"DA6 7","280000","2","221881","19","209684","16","147000","17","196846","54"
"DA6 8","435000","11","231714","21","191989","18","156566","15","237773","65"
